WELCOME SUBMITTERS and THANK YOU! Please add newly discovered CDs with Pre-Emphasis to the top or bottom rows of the table.  An Editor will review your submission.,,,,,,,,,,,,,,,,,,,,,,,,,
Contents of this table courtesy of many dedicated CD music fans & members at Steve Hoffman forum,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,ARTIST,RELEASE TITLE,LABEL,CATALOG ID#,CTRY MFR,CTRY MKT,MFR,MATRIX,PE FLAG,Submitter,NOTES,Discogs URL,,,,,,,,,,,,,
add >,,,,,,,,,,,,,,,,,,,,,,,,,
add >,,,,,,,,,,,,,,,,,,,,,,,,,
add >,,,,,,,,,,,,,,,,,,,,,,,,,
add >,,,,,,,,,,,,,,,,,,,,,,,,,
add >,,,,,,,,,,,,,,,,,,,,,,,,,
add >,,,,,,,,,,,,,,,,,,,,,,,,,
add >,,,,,,,,,,,,,,,,,,,,,,,,,
add >,Willie Nelson,Angel Eyes,CBS/Sony,35DP 150,,,,35DP-150 11A3 +++++,,jfeldt,"JASRAC 3/4 black face,  inner ring: CSR COMPACT DISC 3x",,,,,,,,,,,,,,
add >,(Compilation),Reference Classics,Reference Recordings,RR-S1CD,,,"DISC MFG, INC.","W.O. # 20000T-3 RR S1CD DISC MFG., INC. (A1)",SUBQ,jfeldt,only track 8 and 20 have PE,,,,,,,,,,,,,,
add >,The Chick Corea Elektric Band,Eye of the Beholder,GRP Digital,VDJ-1146,,,Victor Musical Industries Inc,VDJ-1146-1 A1C 2 tetris blocks,SUBQ,jfeldt,,,,,,,,,,,,,,,
add >,,,,,,,,,,,,,,,,,,,,,,,,,
add >,,,,,,,,,,,,,,,,,,,,,,,,,
add >,,,,,,,,,,,,,,,,,,,,,,,,,
add >,,,,,,,,,,,,,,,,,,,,,,,,,
add >,,,,,,,,,,,,,,,,,,,,,,,,,
add >,,,,,,,,,,,,,,,,,,,,,,,,,
,Momoe Yamaguchi,33 Singles,,60DH51~2,,,,"60DH-51 11A9 +++++, 60DH-52 21 +++++",TOC,Downsampled,(1983) 60DH51~2 (CSR); CD1 matrix: 60DH-51 11A9 +++++ (SUBQ); CD2 matrix: 60DH-52 21 +++++ (TOC),,,,,,,,,,,,,,
,Montserrat Caballé,Montserrat Caballé Sings Wagner,CBS Masterworks,"MK 37294, DIDC 50047",JP,US,Sony,38DC-47-3 1A6,TOC,Blue Gecko,Crude Font Reverse--Sony Hub,,,,,,,,,,,,,,
,"Montserrat Caballé, Zuben Mehta","Richard Wagner - ""Cabille Sings Wagner""",CBS Masterworks,MK 37294,,,Sony,38DC-43-3 971,SUBQ,SimonSaysCake,"MANUFACTURED BY CBS SONY RECORDS INC., UPC: 07464372942",,,,,,,,,,,,,,
,"Moody Blues, The",Collection,Castle Records,CCSCD-105,WG,,Sonopress,SONOPRESS 8-6426 / CCSCD 105 A,TOC,SimonSaysCake,UPC: 5013428731055,,,,,,,,,,,,,,
,Mstislav Rostropovich,"Rachmaninoff, Vespers Op. 37",Erato,ECD 75319,FR,EU,MPO,ECD 75319 01 @,TOC,Blue Gecko,,,,,,,,,,,,,,,
,Murray Perahia,"Brahms, Piano Quartet No. 1 in G Minor, Op. 25",CBS Masterworks,"MK 42361, DIDC 70220",US,US,DADC,DIDC 70220 21A1,TOC,Blue Gecko,,,,,,,,,,,,,,,
,Murray Perahia,"Mozart - Piano Concerto No. 26, K.537, 'Coronation'",,MK 39224 DIDC 20031,,,,,Unknown,Downsampled,CBS digital MK 39224 DIDC 20031,,,,,,,,,,,,,,
,Murray Perahia,Mozart - Piano Concertos 17 & 18,,CSR MK 36686 DIDC 50051,JP,,Sony,,Unknown,Downsampled,CBS made in Japan by CSR MK 36686 DIDC 50051,,,,,,,,,,,,,,
,Murray Perahia,"Mozart, Concertos",CBS Masterworks,MK-36686,,,,38DC-51 91A1,Unknown,SimonSaysCake,"Hub ""CSR COMPACT DISC"" x3, UPC 07464366862",,,,,,,,,,,,,,
,Murray Perahia,"Mozart, Piano Concertos Nos. 15 & 16",CBS Masterworks,"MK 37824, DIDC 20025",JP,US,Sony,DIDC-20025 11,TOC,Blue Gecko,Neat Font Reverse--CSR-3X Hub,,,,,,,,,,,,,,
,Murray Perahia,"Mozart, Piano Concertos Nos. 15 & 16",CBS Masterworks,"MK 37824, DIDC 20025",US,US,DADC,DIDC 20025 21A3,TOC,Blue Gecko,,,,,,,,,,,,,,,
,N/A,Tchaikovsky; 1812 Overture; Beethoven; Wellington's Victory,,"MK 37252, DIDC 50009",,,,,Unknown,Downsampled,MK 37252; DIDC 50009; DADC,,,,,,,,,,,,,,
,Nancy Wilson,I'll Be a Song,Denon; Interface,38C38-7061,JP,JP,Denon,7061 A-18,SUBQ,Blue Gecko,Large Stamped Font,,,,,,,,,,,,,,
,Nancy Wilson,I'll Be a Song,Denon; Interface,38C38-7061,JP,JP,Denon,7061 A-27,SUBQ,Blue Gecko,Large Stamped Font,,,,,,,,,,,,,,
,Naoko Kawai,Collection,,33C31-7083,,,,7083 A-1Z,SUBQ,Downsampled,"cat/no: 33C31-7083, released 1983.12.21, matrix: 7083 A-1Z (SUBQ)",,,,,,,,,,,,,,
,Naoko Kawai,Stardust Garden,,33C31-7410,,,Denon,C-31-7410 2A1-55,SUBQ,Downsampled,"rel. 1985.03.05, cat/no. 33C31-7410, matrix: C-31-7410 2A1-55, Denon (SUBQ)",,,,,,,,,,,,,,
,Naoko Kawai,Summer Delicacy,,35C31-7187,,,Denon,C-31-7187 2A1-47,SUBQ,Downsampled,"Denon 35C31-7187, 1984, matrix C-31-7187 2A1-47 (SUBQ)",,,,,,,,,,,,,,
,Naoya Matsuoka,A Farewell To The Seashore,,WPC6-8122,,,,WPC6-8122 1 + ++ ++++++++,TOC,Downsampled,"1983, cat/no WPC6-8122, matrix WPC6-8122 1 + ++ ++++++++ (TOC)",,,,,,,,,,,,,,
,Neeme Järvi,"Dvořák, Cello Concerto & Waldesruhe (feat. Frans Helmerson)",BIS,CD-245,WG,US,PolyGram,BIS CD 245 2893 467 02 .,SUBQ,Blue Gecko,,,,,,,,,,,,,,,
,Neeme Järvi,"Sibelius, Symphony No. 4 & Canzonetta & The Oceanides",BIS,CD-263,WG,US,PolyGram,BIS-CD-263 2895 291 01 .,TOC,Blue Gecko,,,,,,,,,,,,,,,
,Neeme Järvi,"Tubin, Symphony No. 2 'The Legendary' & Symphony No. 6 (1954)",BIS,CD-304,JP,US,CTA,CD 304 X-363,TOC,Blue Gecko,Neat font,,,,,,,,,,,,,,
,Neil Diamond,"12 Greatest Hits, Volume II",,CK 38068,,,,,Unknown,Downsampled,CK 38068,,,,,,,,,,,,,,
,Neil Young and the Shocking Pinks,Everybody's Rockin',Geffen,771791.0,WG,,,,SUBQ,Downsampled,Geffen 4013-2 - W. Germany target (SUBQ),,,,,,,,,,,,,,
,Nena,99 Luftballoons,Epic,EK39294,JP,,,35 8P-42 11A1,Unknown,Downsampled,Epic EK39294 - Manufactured in Japan. Matrix 35 8P-42 11A1,,,,,,,,,,,,,,
,Nena,99 Luftballoons,,,,,,,Unknown,Downsampled,Epic EK39294 DI8P 050042 Japan For US,,,,,,,,,,,,,,
,New Order,Low Life,Factory,FACD 100,JP,UK,Denon,1A4 5Y Z C38-7413,SUBQ,Downsampled,FACD 100 - Japan for UK (SUBQ),https://www.discogs.com/release/1657974-New-Order-Low-life,,,,,,,,,,,,,
,New Order,Low Life,Factory,FACD 100,UK,UK,Nimbus,FACD 100 : MASTERED BY NIMBUS,Unknown,Downsampled,,https://www.discogs.com/release/262880-New-Order-Low-life,,,,,,,,,,,,,
,New Order,Low Life,,,AU,,Disctronics,,TOC,Downsampled,Australia Disctronics (TOC),,,,,,,,,,,,,,
,New York Trumpet Ensemble,"Art of the Trumpet, Madeira Festival",MMG; Essex,MCD 10001,JP,US,Matsushita,MCD-10001 2,SUBQ,Blue Gecko,Narrow Font Normal--Matsushita Hub,,,,,,,,,,,,,,
,New York Trumpet Ensemble,"Art of the Trumpet, Madeira Festival",MMG; Essex,MCD 10001,JP,US,Matsushita,MCD-10001 4,SUBQ,Blue Gecko,Narrow Font Normal--Blank Hub,,,,,,,,,,,,,,
,Nick Lowe,Pinker And Prouder Than Previous,Demon,FIEND CD 99,UK,,,,Unknown,Downsampled,"1988 Demon Records, UK; FIEND CD 99",,,,,,,,,,,,,,
,Norma Procter (contralto)/LSO/Jascha Horenstein,Mahler: Symphony 3,Unicorn-Kanchana,UKCD 2006/7,,,,,Unknown,Downsampled,"2CD, Unicorn-Kanchana UKCD 2006/7",,,,,,,,,,,,,,
,Oceans,Ridin' The Tide,,CDJ 697,,,,MADE BY DISCTRONICS (H) W.O. 12888-1 CDJ697,TOC,Downsampled,1989.0,,,,,,,,,,,,,,
,Orchestral Maneuvers In The Dark,Architecture & Morality,,CDID12,,,,,SUBQ,Downsampled,CDID12 WG Silver #01,,,,,,,,,,,,,,
,Otmar Suitner,"Beethoven, Symphony No. 3 in E-flat Major, Op. 55 'Eroica'",Denon,38C37-7011,JP,JP,Denon,7011 B-#8,SUBQ,Blue Gecko,Large Stamped Font,,,,,,,,,,,,,,
,Otmar Suitner,"Beethoven, Symphony No. 4 in B-flat Major, Op. 60",Denon,38C37-7077,JP,JP,Denon,7077 A-1Z,SUBQ,Blue Gecko,Large Stamped Font,,,,,,,,,,,,,,
,Otmar Suitner,"Beethoven, Symphony No. 6 in F Major, Op. 68 'Pastoral'",Denon,38C37-7040,JP,JP,Denon,7040 D-25,SUBQ,Blue Gecko,Large Stamped Font,,,,,,,,,,,,,,
,Otmar Suitner,"Beethoven, Symphony No. 6 in F Major, Op. 68 'Pastoral'",Denon,38C37-7040,JP,JP,Denon,7040 D-35,SUBQ,Blue Gecko,Large Stamped Font,,,,,,,,,,,,,,
,Otmar Suitner,"Beethoven, Symphony No. 9 in D Minor, Op. 125 'Choral'",Denon,38C37-7021,JP,JP,Denon,7021 B-1Y,SUBQ,Blue Gecko,Large Stamped Font,,,,,,,,,,,,,,
,Otmar Suitner,"Beethoven, Symphony No. 9 in D Minor, Op. 125 'Choral'",Denon,38C37-7021,JP,JP,Denon,C37-7021 2D3 59,SUBQ,Blue Gecko,Slab Dot Matrix,,,,,,,,,,,,,,
,Parachute,Colours,Agharta (Canyon Records),D35R0002,,,,D35R-0002 11A2 +++++,Unknown,Downsampled,"D35R0002, Agharta (Canyon Records), 1982.11, matrix D35R-0002 11A2 +++++",,,,,,,,,,,,,,
,Paul Angerer/Stuttgart Radio Symphony Orchestra,"Schubert: Overtures D. 11, 84, 190, 239, 326, 644, 647, 732, 796",Pantheon,D-07116,,,,,Unknown,drh,rec. April 1982,,,,,,,,,,,,,,
,Paul Mauriat,Transparence,Philips,824 557-2,WG,US,PolyGram,824 557-2 01 ✳,TOC,Blue Gecko,,,,,,,,,,,,,,,
,Paul McCartney,Give My Regards To Broad Street,,TOCP 6672,,,,,SUBQ,c-eling,"15 tracks, 1991",,,,,,,,,,,,,,
,Paul McCartney,Give My Regards To Broad Street,Columbia,CK 39613,,,,DIDP-20144 11A1,TOC,Cuyler,Mould CSR COMPACT DISC (x3),,,,,,,,,,,,,,
,Paul McCartney,Give my Regards to Broad Street,Columbia,"CK39613, CDP 7 46018 2",JP,,,,Unknown,Downsampled,"CDP 7 46018 2 / Columbia CK39613 (Made in Japan, 18 tracks)",,,,,,,,,,,,,,
,Paul McCartney,Give My Regards to Broad Street,Parlophone,CDP 7 46043 2,,,,,Unknown,Downsampled,Parlophone CDP 7 46043 2 - Made in UK - 15 tracks.,,,,,,,,,,,,,,
,Paul McCartney,Pipes of Peace,,CDP 7 46018 2,JP,,,,Unknown,Downsampled,,,,,,,,,,,,,,,
,Paul McCartney,Pipes of Peace,Parlophone,CDP 7 46018 2 B,WG,,Sonopress,,Unknown,Downsampled,Parlophone CDP 7 46018 2 B / Sonopress C-7659 (Made In W. Germany),,,,,,,,,,,,,,
,Paul McCartney,Tug of War,,CP35-3001,JP,,,,Unknown,Downsampled,CP35-3001 Japanese black triangle (not black face or Japan->US),,,,,,,,,,,,,,
,Paul McCartney,Tug of War,,TOCP-7952,JP,,,,TOC,Downsampled,"TOCP-7952, Made in Japan. (another number on the disc: PCTC-259-AB (TOC)",,,,,,,,,,,,,,
,Pet Shop Boys,Please,,"CDP-546271, CDP 7 46271 2 / CP32-5131",,,,,Unknown,Downsampled,US CDP-546271 and CDP 7 46271 2 / CP32-5131 (All Pre-Remaster editions carry it except for the later Japan TOCP),,,,,,,,,,,,,,
,Peter Guth,Wiener Strauss Lehar Orchestra,CTA,PD-1004,JP,JP,CTA,PD-1004,SUBQ,Blue Gecko,Neat font,,,,,,,,,,,,,,
,Peter-Lukas Graf & Heinz Holliger,"Krommer, Flute and Oboe Concertos",Claves,"3111-1, 38PO",JP,US,Sony,3111-1 31A3,SUBQ,Blue Gecko,Neat Font Reverse--CSR-3X Hub,,,,,,,,,,,,,,
,Phil Collins,Face Value,Virgin,CDV 2185,,,,CDV 2185 2891088 03,SUBQ,Downsampled,"1984, Virgin CDV 2185; matrix: CDV 2185 2891088 03; Printed in West Germany by Neef, Wittingen (SUBQ)|",,,,,,,,,,,,,,
,Philarte Quartet,"Grieg, String Quartet in G Minor Op. 27",Pro-Arte Digital,CDG 3236,US,US,Discovery,2AA0300A,TOC,Blue Gecko,,,,,,,,,,,,,,,
,Philharmonia Quartet Berlin,"Haydn, 3 String Quartets",Denon,38C37-7094,JP,US,Denon,C-37-7094 1A7-53,SUBQ,Blue Gecko,Slab Dot Matrix,,,,,,,,,,,,,,
,Philharmonia Quartet Berlin,"Schubert, String Quintet in C Major, D 956, Op. 163",Denon,C37-7601,JP,US,Denon,C37-7601 1A4 5Z,SUBQ,Blue Gecko,Slab Dot Matrix,,,,,,,,,,,,,,
,Philip Bailey,Chinese Wall,Columbia,"CK 39542, DIDP 50187",US,US,DADC,DIDP 50187 11A1,TOC,Blue Gecko,,,,,,,,,,,,,,,
,Philip Glass,Dancepieces,CBS; Columbia,"MK 39539, DIDC 70150",US,US,DADC,DIDC 70150 11A1,TOC,Blue Gecko,,,,,,,,,,,,,,,
,Pink Floyd,The Dark Side of the Moon,,CP35-3017,JP,JP,,,Unknown,Downsampled,,,,,,,,,,,,,,,
,Pink Floyd,The Final Cut,,35DP 53,JP,JP,Sony,35DP-53-3 1B1,Unknown,Downsampled,,https://www.discogs.com/release/6540452-Pink-Floyd-The-Final-Cut,,,,,,,,,,,,,
,Pink Floyd,The Wall,,50DP 361~2,JP,JP,,,Unknown,Downsampled,50DP 361~2 / CK2 and related masterings,,,,,,,,,,,,,,
,Pink Floyd,The Wall,Columbia,"C2K 36183, CK 36184",JP,US,Denon,CK-36184 2A3 6Z 71,SUBQ,Blue Gecko,Slab Dot Matrix,,,,,,,,,,,,,,
,Pink Floyd,Wish You Were Here,,35DP 4,JP,JP,,,Unknown,Downsampled,,,,,,,,,,,,,,,
,Police,Synchronicity,,38XB-2,JP,JP,Sony,,Unknown,Downsampled,38XB-2 (10 track) The 11-track 38XB-2 does not have PE,,,,,,,,,,,,,,
,Quarterflash,Quarterflash,CBS/Sony,35DP-27,JP,JP,Sony,,SUBQ,Downsampled,"(1981) CBS/Sony 35DP-27, 1st Japanese (1982) Gold-Face pressing (SUBQ)",,,,,,,,,,,,,,
,Quarterflash,Quarterflash,,,,,,,Unknown,Downsampled,Japanese target pressing,,,,,,,,,,,,,,
,Quincy Jones,The Dude,A&M Records,38XB-1,,,Sony,38XB-1 11,SUBQ,Downsampled,"A&M Records 38XB-1, matrix: 38XB-1 11 “MANUFACTURED BY CBS/SONY RECORDS INC.”, partial black face (SUBQ)",,,,,,,,,,,,,,
,Rainhard Fendrich,Weus'd A Herz Hast,,,WG,,,,TOC,Downsampled,1986 WG Polygram Silver #01 (TOC),,,,,,,,,,,,,,
,Ray Charles,The Legend Lives...,Arcade,ADEH/CD/780,WG,,Polygram,,Unknown,Downsampled,Arcade ADEH/CD/780,,,,,,,,,,,,,,
,Reimy,Pansy,Columbia,33C31-7518,,,,C31-7518 1A4 55,SUBQ,Downsampled,1985.0,,,,,,,,,,,,,,
,Reimy,Reimy,Denon,35C31-7163,,,,C31-7163 2A1 55 X,SUBQ,Downsampled,"C31-7163 2A1 55 X, Cat/no 35C31-7163, label Denon (SUBQ)",,,,,,,,,,,,,,
,REO Speedwagon,Hi Infidelity,,35·8P-4,,,,,Unknown,Downsampled,,,,,,,,,,,,,,,
,Riccardo Muti,"Bruckner, Symphony No. 4 in E-flat Major 'Romantic'",EMI Digital,CDC 7 47352 2,UK,EU,Nimbus,CDC 7 47352 2 .,TOC,Blue Gecko,,,,,,,,,,,,,,,
,"Richard Giangiulio, Paul Riedo","Music for Festive Occasions: Wedding Marches, Dances, Fanfares & Choruses",Crystal Records,CD 232,,,,,Unknown,drh,1985.0,,,,,,,,,,,,,,
,Richard Thompson,Hand of Kindness,Hannibal,HNCD 1313,,,,,Unknown,Downsampled,,,,,,,,,,,,,,,
,Ricky Skaggs,Highways & Heartaches,Epic,EK 37996,JP,,,,Unknown,Downsampled,Epic EK 37996 - Made in Japan,,,,,,,,,,,,,,
,Robert Fripp/The League of Gentlemen,God Save The King,Editions EG,EEGCD 9,,,,,Unknown,Downsampled,Editions EG EEGCD 9 Discovery Systems,,,,,,,,,,,,,,
,Roger Waters,Pros And Cons Of Hitch Hiking,"Sony
EMI/Harvest
CBS","35DP 149
CDP 7 46029 2
CK 39290",,,,,Unknown,,,,,,,,,,,,,,,,
,Roger Waters,Pros And Cons Of Hitch Hiking,Harvest,35DP 149,,,,,Unknown,Downsampled,35DP 149 Dutch EMI/Harvest (CDP 7 46029 2) / US Columbia/CBS (CK 39290),,,,,,,,,,,,,,
,Rosanne Cash,Seven Year Ache,Columbia,CK 36965,,,Pittman,1A CK36965 02,Unknown,Downsampled,Columbia CK 36965 / Matrix: 1A CK36965 02 / Inner Ring: CMU P 49 TOC Including the US DADC Pressing,,,,,,,,,,,,,,
,Ross Pople / London Festival Orchestra,Mendelssohn: Twelve String Symphonies,Hyperion,CDA66561/3,,,,,Unknown,drh,"3 CDs (rec. 1985,1988,1990). PE disc 1 tracks 13-15; disc 2 all; disc 3 tracks 1,7-9",,,,,,,,,,,,,,
,Rudolf Bibl,"Lehar, The Merry Widow",Denon,C37-7384,JP,JP,Denon,C-37-7384 1A1-52,SUBQ,Blue Gecko,Slab Dot Matrix,,,,,,,,,,,,,,
,Ryuichi Sakamoto & Danceries,The End of Asia,Denon; Better Days,38C38-7045,JP,JP,Denon,7045 A-15,SUBQ,Blue Gecko,Large Stamped Font,,,,,,,,,,,,,,
,S.Kiyotaka & Omega Tribe,Aqua City,,VAP 80001-35,,,,,SUBQ,Downsampled,"1983 VAP 80001-35, 1984 first CD edition (SUBQ)",,,,,,,,,,,,,,
,Sabine Meyer,"Mozart, Clarinet Quintet & Küffner, Introduction, Theme and Variations",Denon,38C37-7038,JP,JP,Matsushita,C37-7038 2 M,SUBQ,Blue Gecko,Narrow Font Normal--Blank Hub,,,,,,,,,,,,,,
,Sadao Watanabe,Maisha,Warner-Pioneer,32XD-4,,,,32XD-4 11A8 +++++,TOC,Downsampled,"1985, 32XD-4, Warner-Pioneer, matrix 32XD-4 11A8 +++++, target (TOC)",,,,,,,,,,,,,,
,Saga,Heads or Tales,Portrait; Columbia,"RK 38999, DIDP 20102",JP,US,Sony,DIDP-20102 11A1,SUBQ,Blue Gecko,Neat Font Reverse--CSR-3X Hub,,,,,,,,,,,,,,
,Saga,Heads or Tales,Bon Aire,258 477,,,,,Unknown,Downsampled,Bon Aire 258 477 / Polydor 815 410-2,,,,,,,,,,,,,,
,Saga,Heads or Tales,Portrait,RK 38999,JP,,,,Unknown,Downsampled,Portrait RK 38999 - Japan - tracks 5-9 only,,,,,,,,,,,,,,
,Santana,Abraxas,,35DP 58,JP,EU,,35DP-58 21A1 +++++,TOC,Blue Gecko,Neat font matrix,,,,,,,,,,,,,,
,Santana,Beyond Appearances,BMG,,,,,,Unknown,Downsampled,"2007 BMG reissue, Pre carried onto the later release",,,,,,,,,,,,,,
,Santana,Beyond Appearances,CK39527,,,,,,Unknown,Downsampled,CK39527,,,,,,,,,,,,,,
,Santana,Havana Moon,CBS/Sony,35DP 56,,,,,Unknown,Downsampled,,,,,,,,,,,,,,,
,Santana,Shango,,35DP 23,,,,,Unknown,Downsampled,,,,,,,,,,,,,,,
,Santana,Shango,,,,,,,Unknown,Downsampled,from the 2009 Original Album Classics Set,,,,,,,,,,,,,,
,Sarah Vaughan,Gershwin Live!,CBS; CBS Masterworks,"MK 37277, DIDP-50057",JP,US,Sony,35DP-57 11 (A1),SUBQ,"Blue Gecko
SimonSaysCake",Neat Font Reverse--CSR-3X Hub,https://www.discogs.com/release/6654378-Michael-Tilson-Thomas-Sarah-Vaughan-Los-Angeles-Philharmonic-Gershwin-Live,,,,,,,,,,,,,
,Seiko Matsuda,Index,CBS/Sony,35DH 14,,,Sony,35DH-14-5 1A1,SUBQ,Downsampled,"(1982) CBS/Sony 35DH 14 matrix 35DH-14-5 1A1 (neat font, not crude), ""MANUFACTURED BY CBS/SONY RECORDS INC."" (SUBQ)",,,,,,,,,,,,,,
,Seiko Matsuda,North Wind,,35DH 69,,,,35DH-69 11A5 +++++,SUBQ,Downsampled,(35DH 69) 35DH-69 11A5 +++++ (SUBQ),,,,,,,,,,,,,,
,Seiko Matsuda,TOWN,,CJD 3009,,,,,TOC,Downsampled,"1984 compilation, this is HK edition CJD 3009 (TOC)",,,,,,,,,,,,,,
,Seiko Matsuda,Utopia,,CSCL 1271,,,,DSA-522 8 + ++ ++++++++,TOC,Downsampled,CSCL 1271 c/n 38DH 39 Matrix DSA-522 8 + ++ ++++++++. (TOC),,,,,,,,,,,,,,
,Sex Pistols,Never Mind the Bollocks,Virgin,32VD-1011,JP,,,,Unknown,Downsampled,"Japan Virgin 32VD-1011 (""black triangle"")",,,,,,,,,,,,,,
,Silvio Rodríguez,Al Final de Este Viaje,,,,,,,Unknown,Downsampled,,,,,,,,,,,,,,,
,Simon & Garfunkel,Bridge Over Troubled Water,CBS/Sony,35DP-14,,,,35DP-14 1 1B4,Unknown,Downsampled,"CBS/Sony 35DP-14, Matrix: 35DP-14 1 1B4 “Gold-Face” pressing",,,,,,,,,,,,,,
,Simon & Garfunkel,Collection,,32DP 287,,,,32DP-287 71A11 +++++,Unknown,Downsampled,32DP 287 Matrix: 32DP-287 71A11 +++++ has pre-emphasis,,,,,,,,,,,,,,
,Simon & Garfunkel,The Simon and Garfunkel Collection,CBS; Columbia,"CDCBS 24005, DIDP 13",JP,EU,Sony,35DP-13 71A4 +++++,TOC,Blue Gecko,Neat Font Reverse--CSR-3X Hub,,,,,,,,,,,,,,
,Simon & Garfunkel,The Simon And Garfunkel Collection,,35DP 13,,,DADC,,TOC,Downsampled,35DP 13 and CDCBS 24005 DADC Austria (TOC),,,,,,,,,,,,,,
,Sir Charles Mackerras,"Janacek - ""Glagolitic Mass""",Supraphon,33C37-7448,JP,,,33C37-7448 778 1A8 5Z 68 9 Y,SUBQ,SimonSaysCake,dot matrix font,,,,,,,,,,,,,,
,Slide Hampton,World of Trombones,Black Lion,BLCD 760113,WG,EU,P+O,BLCD 760113 P+O-1595-A 07-88,TOC,Blue Gecko,,,,,,,,,,,,,,,
,Small Faces,The Autumn Stone,Castle Communications,CLACD 114,FR,US,MPO,CLACD 114 01 @,TOC,Blue Gecko,,,,,,,,,,,,,,,
,Smetana Quartet,"Beethoven, String Quartet No. 7 in F major, Op. 59, No. 1 'Razumovsky'",Denon,38C37-7025,JP,JP,Denon,7025 A-35,SUBQ,Blue Gecko,Large Stamped Font,,,,,,,,,,,,,,
,Smetana Quartet,"Beethoven, String Quartets Nos. 11 & 12",Denon,38C37-7063,JP,JP,Denon,7063 A-39,SUBQ,Blue Gecko,Large Stamped Font,,,,,,,,,,,,,,
,Smetana Quartet,"Beethoven, String Quartets Nos. 2 & 4",Denon,38C37-7041,JP,JP,Denon,7041 A-36,SUBQ,Blue Gecko,Large Stamped Font,,,,,,,,,,,,,,
,Smetana Quartet,"Beethoven, String Quartets Nos. 3 & 6",Denon,38C37-7049,JP,JP,Denon,7049 B-38,SUBQ,Blue Gecko,Large Stamped Font,,,,,,,,,,,,,,
,Smetana Quartet,"Mozart, String Quartet in B Flat Maj. KV458 'Hunting'",Denon,C37-7003,JP,JP,Denon,7003 B13,SUBQ,SimonSaysCake,earliest crude font in clear hub,,,,,,,,,,,,,,
,Smetana Quartet,"Mozart, String Quartets Nos. 17 & 15",Denon,C37-7003,JP,JP,Denon,7003 A-13,SUBQ,Blue Gecko,Large Stamped Font,,,,,,,,,,,,,,
,Smetana Quartet,W.A. Mozart: 2 String Quartets,,KV 458,,,,,Unknown,Downsampled,"KV 458 ""Hunt"" & KV 421 (COCO-70792) [1982; 2005 reissue]",,,,,,,,,,,,,,
,Sonny Stitt,Moonlight in Vermont,Denon,38C38-7046,JP,US,Denon,7046 A-15,SUBQ,Blue Gecko,Large Stamped Font,,,,,,,,,,,,,,
,Sonny Stitt,Moonlight in Vermont,Denon,38C38-7046,JP,US,Denon,C38-7046 4A1 63 7Z 4,SUBQ,Blue Gecko,Slab Dot Matrix,,,,,,,,,,,,,,
,Spandau Ballet,The Singles Collection,Chysalis,CCD1498,JP,,Sanyo,CCD1498 60208A,TOC,Downsampled,"(1985) – Chysalis CCD1498 – Made in Japan (Sanyo, silver face), Matrix: CCD1498 60208A (TOC)",,,,,,,,,,,,,,
,St. Louis Brass Quintet,Baroque Brass,Pro-Arte Digital,CDD 341,US,US,Discovery,600400.0,TOC,Blue Gecko,,,,,,,,,,,,,,,
,St. Louis Brass Quintet,Carnival for Brass,Pro-Arte Digital,CDD 340,JP,US,Pioneer,CDD 340,TOC,Blue Gecko,,,,,,,,,,,,,,,
,Stardust Revue,Thank You,,32XL-63,,,Sony,32XL-63 11A1,TOC,Downsampled,"1985.04.25, 32XL-63; matrix 32XL-63 11A1, CSR stamped in hub (TOC)",,,,,,,,,,,,,,
,"Stern, Zukerman, St. Paul Chamber Orchestra",J.S. Bach & Vivaldi - Concerti for 2 Violins,CBS Masterworks,MK-37278,JP,EU,,38DC-37 51 +++++,SUBQ,SimonSaysCake,"Hub ""CSR COMPACT DISC"" x 3",,,,,,,,,,,,,,
,Steve Perry,Street Talk,Columbia,"CK 39334, DIDP 20097",JP,US,Sony,DIDP-20097 21A4 +++++,SUBQ,Blue Gecko,Neat Font Reverse--CSR-3X Hub,,,,,,,,,,,,,,
,Streetheart,Streetheart,,S21 53010,,,,,Unknown,Downsampled,Canada pressing catalog #S21 53010,,,,,,,,,,,,,,
,Sugiyama Kiyotaka & Omega Tribe,Never Ending Summer,Vap,80006.0,,,,VAP-80006 2A2 92,SUBQ,Downsampled,"1984, Vap, 80006, matrix VAP-80006 2A2 92 (SUBQ)",,,,,,,,,,,,,,
,Suk Trio,"Dvořák, Trio No. 4 in E minor 'Dumky' & Suk, Elegy",Denon,38C37-7057,JP,JP,Denon,7057 A-27,SUBQ,Blue Gecko,Large Stamped Font,,,,,,,,,,,,,,
,Survivor,Eye of the Tiger,Scotti Brothers; Columbia,"ZK 38062, DIDP 20239",US,US,DADC,DIDP 20239 11A3,TOC,Blue Gecko,,,,,,,,,,,,,,,
,Survivor,Eye of the Tiger,Canyon,D32Y0039,JP,,,,Unknown,Downsampled,Japan Canyon D32Y0039,,,,,,,,,,,,,,
,Survivor,Eye of the Tiger,Scotti Brothers,ZK 38062,US,,,,Unknown,Downsampled,Scotti Brothers ZK 38062 - Made in USA - early with no check digit on barcode,,,,,,,,,,,,,,
,Survivor,Vital Signs,Canyon,D32Y0014,JP,,,,Unknown,Downsampled,Japan Canyon D32Y0014,,,,,,,,,,,,,,
